interval_start,interval_end,dt,spot_start,spot_end,spot_change,model_option_value_start,model_option_value_end,delta,gamma,theta,actual_stock_position,exact_option_pnl,option_delta_pnl,option_gamma_pnl,option_theta_pnl,stock_pnl,delta_hedge_mismatch_pnl,financing_pnl,transaction_cost_pnl,exact_portfolio_pnl,greek_explained_pnl,taylor_residual
0.13095238095238093,0.1349206349206349,0.003968253968253982,101.30316673379254,102.7697694644591,1.4666027306665654,9.479008938926732,10.385109408465297,0.618864776337262,0.020177383479266245,-5.737758578296379,0.618864776337262,-0.9061004695385648,-0.9076287708895817,-0.02170000484919185,0.02276888324720793,0.9076287708895817,0.0,-0.0063231120084118585,-0.0014869968032412593,-0.006281807460636226,-0.006741230413637058,0.000459422953000832
0.1349206349206349,0.1388888888888889,0.003968253968253982,102.7697694644591,101.63360637774745,-1.1361630867116475,10.385109408465297,9.638897126357442,0.6478031851901788,0.019419149604480195,-5.787639956903945,0.6478031851901788,0.7462122821078552,0.7360100664673105,-0.012533765420206129,0.022966825225809385,-0.7360100664673105,0.0,-0.006678109771584746,-0.0011460510652167302,0.002378054803743211,0.0026088989688017967,-0.00023084416505858574
0.1388888888888889,0.14285714285714285,0.003968253968253954,101.63360637774745,102.51801272835293,0.8844063506054738,9.638897126357442,10.176662200407598,0.6252505846073138,0.020098997602305498,-5.769434915208484,0.6252505846073138,-0.5377650740501565,-0.5529755877464934,-0.00786046263455813,0.02289458299685898,0.5529755877464934,0.0,-0.0064061557306421425,-0.0008958584003666508,0.007908499565328065,0.0077321062312921025,0.00017639333403596247
0.14285714285714285,0.1468253968253968,0.003968253968253954,102.51801272835293,101.85388092742704,-0.6641318009258868,10.176662200407598,9.731185905611817,0.6427276771986509,0.01965637130753902,-5.803181874290123,0.6427276771986509,0.44547629479578177,0.426855889762852,-0.004334928156085303,0.0230284995011512,-0.426855889762852,0.0,-0.006620337385828579,-0.0006770317644211233,0.011323035882680075,0.011396202194816183,-7.316631213610814e-05
0.1468253968253968,0.15079365079365079,0.003968253968253982,101.85388092742704,101.27265312814208,-0.5812277992849602,9.731185905611817,9.34580167783637,0.6294335001234833,0.020076385622036296,-5.796905804376838,0.6294335001234833,0.3853842277754467,0.3658442480730019,-0.0033911600618212346,0.023003594461812927,-0.3658442480730019,0.0,-0.006459998537313718,-0.0006028118678926353,0.0124771692972384,0.012549623994785365,-7.245469754696421e-05
0.15079365079365079,0.15476190476190477,0.003968253968253982,101.27265312814208,101.92506286099736,0.6524097328552756,9.34580167783637,9.729934388867292,0.6175287687024572,0.02043941666555682,-5.78838382906972,0.6175287687024572,-0.3841327110309223,-0.40288177901961736,-0.004349900911551374,0.022969777099483096,0.40288177901961736,0.0,-0.006317304219322913,-0.0006680487384365253,0.01176371503093564,0.011634523230172323,0.0001291918007633175
0.15476190476190477,0.15873015873015872,0.003968253968253954,101.92506286099736,103.06121774529373,1.1361548842963742,9.729934388867292,10.436081803295181,0.6306373941903334,0.020135010782096625,-5.819973805410855,0.6306373941903334,-0.706147414427889,-0.7165017556292852,-0.012995618404803542,0.023095134148455692,0.7165017556292852,0.0,-0.006477204550085903,-0.0011569832918313684,0.0027201533594789504,0.002465327901734816,0.00025482545774413445
0.15873015873015872,0.16269841269841268,0.003968253968253954,103.06121774529373,103.33108948248568,0.26987173719194857,10.436081803295181,10.589774449821782,0.6530897446892523,0.019528259890776393,-5.85459728603705,0.6530897446892523,-0.15369264652660064,-0.17625046394153468,-0.0007111289513004121,0.023232528912845354,0.17625046394153468,0.0,-0.0067536020462179705,-0.00026890679428532335,0.015535308574430745,0.015498891121041658,3.6417453389087084e-05
0.16269841269841268,0.16666666666666666,0.003968253968253982,103.33108948248568,102.52083873429696,-0.8102507481887216,10.589774449821782,10.039557900408383,0.6582945053403224,0.019413061860481837,-5.868562584160955,0.6582945053403224,0.550216549413399,0.5333836154805206,-0.006372398463606077,0.023287946762543553,-0.5333836154805206,0.0,-0.006818467347339149,-0.0008205593709045915,0.009193907214634695,0.009276521580693748,-8.261436605905281e-05
0.16666666666666666,0.17063492063492064,0.003968253968253982,102.52083873429696,101.46373611382025,-1.0571026204767122,10.039557900408383,9.34866343163469,0.6422868452190229,0.019943249824838385,-5.866526315580852,0.6422868452190229,0.690894468773692,0.6789631071787495,-0.011142951307981291,0.023279866331670125,-0.6789631071787495,0.0,-0.006623993900924396,-0.0010925314512017215,0.00421483624281634,0.004420389671562737,-0.0002055534287463967
0.17063492063492064,0.1746031746031746,0.003968253968253954,101.46373611382025,103.33104068365928,1.8673045698390354,9.34866343163469,10.519688151715371,0.6207514377316397,0.020590634870834342,-5.848619215138985,0.6207514377316397,-1.1710247200806805,-1.159131996410442,-0.03589798418277636,0.023208806409281604,1.159131996410442,0.0,-0.006364770569240555,-0.0019330800500640972,-0.020190574289543066,-0.020987028392799416,0.0007964541032563499
0.1746031746031746,0.17857142857142855,0.003968253968253954,103.33104068365928,104.11130000784958,0.7802593241902969,10.519688151715371,11.015678246701903,0.658166720443871,0.019555342304979087,-5.900647600524446,0.658166720443871,-0.49599009498653146,-0.5135407204980789,-0.005952691301894784,0.023415268256049306,0.5135407204980789,0.0,-0.006826043019525594,-0.0007842141074037366,0.009940368384618072,0.009852319827225155,8.804855739291684e-05
0.17857142857142855,0.18253968253968253,0.003968253968253982,104.11130000784958,105.06381437383926,0.9525143659896855,11.015678246701903,11.642039829173598,0.6732316386101913,0.01911386845238939,-5.915826919446233,0.6732316386101913,-0.626361582471695,-0.6412628074149834,-0.008670849856155705,0.023475503648596244,0.6412628074149834,0.0,-0.007013677815652988,-0.0009430956905067034,0.00694445143712869,0.006847880286280867,9.65711508478231e-05
0.18253968253968253,0.1865079365079365,0.003968253968253982,105.06381437383926,107.99846011942469,2.934645745585428,11.642039829173598,13.724174755171859,0.6911844551175184,0.01853864789472189,-5.922035169787024,0.6911844551175184,-2.082134925998261,-2.028381520625407,-0.07982876793101015,0.023500139562647,2.028381520625407,0.0,-0.007239185066356162,-0.0027880058860708175,-0.06378059632528088,-0.06635581932079027,0.0025752229955093853
0.1865079365079365,0.19047619047619047,0.003968253968253954,107.99846011942469,106.89828174562916,-1.1001783737955293,13.724174755171859,12.893707932178657,0.7428149299036929,0.016556253376185315,-5.8570934663252,0.7428149299036929,0.830466822993202,0.817228921612485,-0.010019782077908919,0.02324243439017928,-0.817228921612485,0.0,-0.00790422928999962,-0.0009900211402342064,0.004343650950483183,0.0043284018820365505,1.5249068446632208e-05
