path_id,terminal_spot,realized_volatility,terminal_pnl,total_transaction_cost,option_premium_per_unit,option_payoff_per_unit,number_of_rebalances
0,128.85156834369891,0.21342672018575612,-0.8294150902085846,0.0,9.413403383853016,28.851568343698915,11
1,97.21841550042869,0.2065530188762997,3.030448999736187,0.0,9.413403383853016,0.0,11
2,113.81513840767559,0.20236374923839412,0.8615199136722254,0.0,9.413403383853016,13.81513840767559,11
3,96.91189943894246,0.19991520608825714,-2.616645599928468,0.0,9.413403383853016,0.0,11
4,81.57234202038005,0.18331071904220975,0.805431559660042,0.0,9.413403383853016,0.0,11
5,64.10741910901395,0.20362565289328852,-0.2863585466494726,0.0,9.413403383853016,0.0,11
6,93.3575937571019,0.20856596102290767,1.0256206884121593,0.0,9.413403383853016,0.0,11
7,65.4129684353487,0.1870251746404633,-0.6840060313020973,0.0,9.413403383853016,0.0,11
8,107.58244984993084,0.20862176060720022,-0.5683162834787225,0.0,9.413403383853016,7.582449849930839,11
9,80.55159562000928,0.1926484655919577,1.5243231026768351,0.0,9.413403383853016,0.0,11
10,83.18890842521913,0.19262463163001142,-2.1932599397701105,0.0,9.413403383853016,0.0,11
11,111.30102469907193,0.22252987410415226,0.45824159373073314,0.0,9.413403383853016,11.301024699071931,11
12,99.2282480467273,0.20120068175566613,1.1241257589674092,0.0,9.413403383853016,0.0,11
13,121.13141131128404,0.18413704966116362,-0.49797957305951,0.0,9.413403383853016,21.13141131128404,11
14,107.68549482504461,0.19988584977213092,-1.2445914193105239,0.0,9.413403383853016,7.685494825044614,11
15,105.6958887557988,0.21707324128678507,-2.40701455090543,0.0,9.413403383853016,5.695888755798805,11
16,113.17458232102113,0.19987839510543226,-1.7967460304203087,0.0,9.413403383853016,13.174582321021134,11
17,105.06374016540987,0.19819971487339688,-0.8623927358205261,0.0,9.413403383853016,5.063740165409868,11
18,123.88693646384831,0.19660335792289035,-0.0954543961325669,0.0,9.413403383853016,23.886936463848315,11
19,109.98037091181612,0.18938345960858072,3.0847271350938286,0.0,9.413403383853016,9.980370911816124,11
20,124.63928650859862,0.19802684485944153,1.3212358686667187,0.0,9.413403383853016,24.639286508598616,11
21,120.15057994186562,0.19808262845869548,-0.5192629609736201,0.0,9.413403383853016,20.150579941865615,11
22,108.4098622861752,0.1994536211868925,-0.10100179709681356,0.0,9.413403383853016,8.409862286175198,11
23,93.03912635400687,0.22494975811086446,0.03128421864710518,0.0,9.413403383853016,0.0,11
24,124.79540009980008,0.19978752721055254,-1.7665526200606791,0.0,9.413403383853016,24.795400099800077,11
25,79.76161895501026,0.20067342806667263,0.3856105075005828,0.0,9.413403383853016,0.0,11
26,134.54595096902054,0.21027058139890606,-1.4157311495436034,0.0,9.413403383853016,34.54595096902054,11
27,69.31576441795877,0.20636474669384836,-1.1152804538449355,0.0,9.413403383853016,0.0,11
28,131.1577044753721,0.20699264327370515,0.17245114571825582,0.0,9.413403383853016,31.1577044753721,11
29,96.56869546163104,0.2009178167944881,1.4656508991875306,0.0,9.413403383853016,0.0,11
30,100.77480182496916,0.20476468240937665,-1.4812297570054938,0.0,9.413403383853016,0.7748018249691597,11
31,86.74669235171973,0.19939723815215435,-0.13754604597051046,0.0,9.413403383853016,0.0,11
32,114.30551534105831,0.19242369309522075,0.43949301829047727,0.0,9.413403383853016,14.30551534105831,11
33,106.30759750478444,0.20525435608500237,-1.1909841599350273,0.0,9.413403383853016,6.3075975047844395,11
34,95.27450895862098,0.18748452006446625,-1.608490048056396,0.0,9.413403383853016,0.0,11
35,95.17859441782726,0.1895917599008605,0.03229509565430888,0.0,9.413403383853016,0.0,11
36,75.83791716485774,0.20193026067815228,0.40133966835533413,0.0,9.413403383853016,0.0,11
37,87.86250254703056,0.20780614726426042,-0.7576385277340805,0.0,9.413403383853016,0.0,11
38,102.71690099143565,0.1871989487505997,1.4097045482231039,0.0,9.413403383853016,2.716900991435651,11
39,146.90257168575405,0.2012609893228484,-0.3391037490414419,0.0,9.413403383853016,46.902571685754054,11
40,132.45900246648674,0.19488192025174017,-0.7022405035790484,0.0,9.413403383853016,32.45900246648674,11
41,68.93051576728682,0.2111353030811988,-0.03627689673160569,0.0,9.413403383853016,0.0,11
42,65.71848989132528,0.20070058486433284,-0.8594461174591304,0.0,9.413403383853016,0.0,11
43,73.60850785797771,0.1954165845799664,-0.6591654252216113,0.0,9.413403383853016,0.0,11
44,134.6253124945928,0.20289934708587218,0.6975228170416443,0.0,9.413403383853016,34.625312494592805,11
45,102.99250672830883,0.20188522671357872,0.6993488755194903,0.0,9.413403383853016,2.9925067283088254,11
46,92.82946807208015,0.19403831138960873,0.354079723093903,0.0,9.413403383853016,0.0,11
47,142.09776627323697,0.19212000489116454,-0.18876916236176555,0.0,9.413403383853016,42.09776627323697,11
48,95.90089911848027,0.20967411224625523,1.6193911180893963,0.0,9.413403383853016,0.0,11
49,94.68199871155345,0.20137592038910282,-1.6738660693468859,0.0,9.413403383853016,0.0,11
50,85.77111031071092,0.20491134709331482,-0.038836126654799186,0.0,9.413403383853016,0.0,11
51,113.04849593867559,0.19458332231029674,1.1119412474153734,0.0,9.413403383853016,13.048495938675586,11
52,88.92971666225257,0.1940824881658502,2.9252326694478006,0.0,9.413403383853016,0.0,11
53,103.99467960912577,0.19510603614610542,4.394047696746171,0.0,9.413403383853016,3.994679609125768,11
54,113.66844509347061,0.18856070181586768,0.46062801357986416,0.0,9.413403383853016,13.66844509347061,11
55,84.11654348324453,0.19735926476253407,0.19727435597522536,0.0,9.413403383853016,0.0,11
56,75.39788261677607,0.20712714378612748,-0.47231499389227133,0.0,9.413403383853016,0.0,11
57,87.19199554876599,0.20376164863444798,-4.034377000089805,0.0,9.413403383853016,0.0,11
58,101.60989898010406,0.19379981107730623,3.363478203912809,0.0,9.413403383853016,1.609898980104063,11
59,111.49573942815749,0.19346724576993052,0.22093645526651073,0.0,9.413403383853016,11.495739428157492,11
